run_accession	study_accession	study_title	experiment_accession	experiment_title	experiment_desc	organism_taxid	organism_name	library_name	library_strategy	library_source	library_selection	library_layout	sample_accession	sample_title	biosample	bioproject	instrument	instrument_model	instrument_model_desc	total_spots	total_size	run_total_spots	run_total_bases	run_alias	public_filename	public_size	public_date	public_md5	public_version	public_semantic_name	public_supertype	public_sratoolkit	aws_url	aws_free_egress	aws_access_type	public_url	ncbi_url	ncbi_free_egress	ncbi_access_type	gcp_url	gcp_free_egress	gcp_access_type	experiment_alias	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	lat_lon	altitude	temp	tree_height	plantation	replicate	biosamplemodel	ena_fastq_http	ena_fastq_http_1	ena_fastq_http_2	ena_fastq_ftp	ena_fastq_ftp_1	ena_fastq_ftp_2
SRR10614129	SRP235361	Theobroma cacao leaf metagenome	SRX7293277	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree36	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree36	1297858	leaf metagenome	Bac_T36	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786641	-	SAMN13519340	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	76009	30451159	76009	45541170	Bac_T36_R1.fastq.gz	SRR10614129.sralite	11607174	2020-06-19 19:48:34	027e4789fea260b20f12ec819cc6e06e	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614129/SRR10614129.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614129.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614129.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614129/SRR10614129.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Bakoa	Theobroma cacao	4.5739 N 11.1798 E	683m	24.87	8.3m	Bakoa	Bakoa_rep4	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/029/SRR10614129/SRR10614129_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/029/SRR10614129/SRR10614129_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/029/SRR10614129/SRR10614129_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/029/SRR10614129/SRR10614129_2.fastq.gz
SRR10614130	SRP235361	Theobroma cacao leaf metagenome	SRX7293276	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree35	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree35	1297858	leaf metagenome	Bac_T35	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786640	-	SAMN13519339	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	150678	60561985	150678	90462579	Bac_T35_R1.fastq.gz	SRR10614130.sralite	22954518	2020-06-19 19:48:49	4e4187417f45b224fe6931b8843a4773	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-9/SRR10614130/SRR10614130.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614130.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614130.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614130/SRR10614130.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Bakoa	Theobroma cacao	4.5739 N 11.1798 E	683m	24.87	7.8m	Bakoa	Bakoa_rep3	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/030/SRR10614130/SRR10614130_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/030/SRR10614130/SRR10614130_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/030/SRR10614130/SRR10614130_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/030/SRR10614130/SRR10614130_2.fastq.gz
SRR10614131	SRP235361	Theobroma cacao leaf metagenome	SRX7293275	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree34	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree34	1297858	leaf metagenome	Bac_T34	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786639	-	SAMN13519338	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	172808	69476354	172808	103790051	Bac_T34_R1.fastq.gz	SRR10614131.sralite	26337142	2020-06-21 13:29:52	9de675cb5df23a54c2d0cb35ba2e6856	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-9/SRR10614131/SRR10614131.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614131.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614131.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614131/SRR10614131.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Bakoa	Theobroma cacao	4.5768 N 11.1798 E	689m	26.92	10m	Bakoa	Bakoa_rep2	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/031/SRR10614131/SRR10614131_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/031/SRR10614131/SRR10614131_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/031/SRR10614131/SRR10614131_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/031/SRR10614131/SRR10614131_2.fastq.gz
SRR10614132	SRP235361	Theobroma cacao leaf metagenome	SRX7293274	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree33	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree33	1297858	leaf metagenome	Bac_T33	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786638	-	SAMN13519337	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	192038	77664295	192038	115319737	Bac_T33_R1.fastq.gz	SRR10614132.sralite	29261653	2020-06-21 13:30:01	d05a099520d54bc7de34849a9a8d8005	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614132/SRR10614132.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614132.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614132.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614132/SRR10614132.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Bakoa	Theobroma cacao	4.5768 N 11.1798 E	689m	26.92	10.4m	Bakoa	Bakoa_rep1	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/032/SRR10614132/SRR10614132_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/032/SRR10614132/SRR10614132_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/032/SRR10614132/SRR10614132_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/032/SRR10614132/SRR10614132_2.fastq.gz
SRR10614133	SRP235361	Theobroma cacao leaf metagenome	SRX7293273	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree32	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree32	1297858	leaf metagenome	Bac_T32	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786637	-	SAMN13519336	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	58985	23766160	58985	35408987	Bac_T32_R1.fastq.gz	SRR10614133.sralite	9034856	2020-06-21 13:29:36	e22701ffb80079585c04e54526827953	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-6/SRR10614133/SRR10614133.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614133.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614133.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614133/SRR10614133.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6189 N 11.4977 E	143m	28.51	6m	Talba	Talba_rep16	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/033/SRR10614133/SRR10614133_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/033/SRR10614133/SRR10614133_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/033/SRR10614133/SRR10614133_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/033/SRR10614133/SRR10614133_2.fastq.gz
SRR10614134	SRP235361	Theobroma cacao leaf metagenome	SRX7293272	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree31	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree31	1297858	leaf metagenome	Bac_T31	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786636	-	SAMN13519335	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	203439	81676333	203439	122182573	Bac_T31_R1.fastq.gz	SRR10614134.sralite	30976888	2020-06-21 13:29:42	f8d48684ef3ebb5eacebdca3a39aa72f	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614134/SRR10614134.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614134.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614134.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614134/SRR10614134.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6189 N 11.4977 E	143m	28.51	6.9m	Talba	Talba_rep15	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/034/SRR10614134/SRR10614134_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/034/SRR10614134/SRR10614134_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/034/SRR10614134/SRR10614134_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/034/SRR10614134/SRR10614134_2.fastq.gz
SRR10614135	SRP235361	Theobroma cacao leaf metagenome	SRX7293271	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree04	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree04	1297858	leaf metagenome	Bac_T4	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786635	-	SAMN13519308	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	113128	44784766	113128	67837589	Bac_T4_R1.fastq.gz	SRR10614135.sralite	17235652	2020-06-21 13:29:49	3c0076027c2eb073d55cb6bf1ed9875e	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-9/SRR10614135/SRR10614135.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614135.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614135.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614135/SRR10614135.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Boumnyebel	Theobroma cacao	3.9357 N 10.9946 E	374m	23.19	7m	Pan-Makak	Boumnyebel_rep4	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/035/SRR10614135/SRR10614135_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/035/SRR10614135/SRR10614135_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/035/SRR10614135/SRR10614135_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/035/SRR10614135/SRR10614135_2.fastq.gz
SRR10614136	SRP235361	Theobroma cacao leaf metagenome	SRX7293270	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree30	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree30	1297858	leaf metagenome	Bac_T30	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786634	-	SAMN13519334	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	40763	16407457	40763	24311697	Bac_T30_R1.fastq.gz	SRR10614136.sralite	6236938	2020-06-21 13:29:26	b7d3796219a1f1a8e45593dfd662f7e5	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614136/SRR10614136.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614136.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614136.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614136/SRR10614136.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6189 N 11.4977 E	143m	28.51	7.8m	Talba	Talba_rep14	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/036/SRR10614136/SRR10614136_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/036/SRR10614136/SRR10614136_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/036/SRR10614136/SRR10614136_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/036/SRR10614136/SRR10614136_2.fastq.gz
SRR10614137	SRP235361	Theobroma cacao leaf metagenome	SRX7293269	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree29	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree29	1297858	leaf metagenome	Bac_T29	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786633	-	SAMN13519333	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	142790	57499338	142790	85754169	Bac_T29_R1.fastq.gz	SRR10614137.sralite	21763563	2020-06-22 12:10:37	fc4a7f9aeb22ace08c85696945dea1ca	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-2/SRR10614137/SRR10614137.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614137.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614137.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614137/SRR10614137.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6189 N 11.4977 E	143m	28.51	7.3m	Talba	Talba_rep13	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/037/SRR10614137/SRR10614137_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/037/SRR10614137/SRR10614137_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/037/SRR10614137/SRR10614137_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/037/SRR10614137/SRR10614137_2.fastq.gz
SRR10614138	SRP235361	Theobroma cacao leaf metagenome	SRX7293268	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree28	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree28	1297858	leaf metagenome	Bac_T28	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786632	-	SAMN13519332	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	26283	10638155	26283	15769917	Bac_T28_R1.fastq.gz	SRR10614138.sralite	4071601	2020-06-21 13:29:37	132bb3ee6141a6a586b1cd307e1a1c4a	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-6/SRR10614138/SRR10614138.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614138.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614138.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614138/SRR10614138.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6189 N 11.481 E	138m	27.01	8.9m	Talba	Talba_rep12	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/038/SRR10614138/SRR10614138_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/038/SRR10614138/SRR10614138_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/038/SRR10614138/SRR10614138_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/038/SRR10614138/SRR10614138_2.fastq.gz
SRR10614139	SRP235361	Theobroma cacao leaf metagenome	SRX7293267	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree27	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree27	1297858	leaf metagenome	Bac_T27	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786631	-	SAMN13519331	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	124230	50187018	124230	74591347	Bac_T27_R1.fastq.gz	SRR10614139.sralite	18947829	2020-06-22 12:10:41	7061e4efdd4fdf4297ccea78d21f6a3d	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-2/SRR10614139/SRR10614139.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614139.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614139.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614139/SRR10614139.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6189 N 11.481 E	138m	27.01	8.2m	Talba	Talba_rep11	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/039/SRR10614139/SRR10614139_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/039/SRR10614139/SRR10614139_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/039/SRR10614139/SRR10614139_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/039/SRR10614139/SRR10614139_2.fastq.gz
SRR10614140	SRP235361	Theobroma cacao leaf metagenome	SRX7293266	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree26	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree26	1297858	leaf metagenome	Bac_T26	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786630	-	SAMN13519330	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	153371	61372960	153371	91958028	Bac_T26_R1.fastq.gz	SRR10614140.sralite	23339314	2020-06-22 12:10:28	e8da6a46431f12f8f8dff45bcebf0ab4	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-3/SRR10614140/SRR10614140.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614140.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614140.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614140/SRR10614140.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6189 N 11.481 E	138m	27.01	9.6m	Talba	Talba_rep10	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/040/SRR10614140/SRR10614140_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/040/SRR10614140/SRR10614140_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/040/SRR10614140/SRR10614140_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/040/SRR10614140/SRR10614140_2.fastq.gz
SRR10614141	SRP235361	Theobroma cacao leaf metagenome	SRX7293265	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree25	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree25	1297858	leaf metagenome	Bac_T25	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786629	-	SAMN13519329	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	141582	56710285	141582	84888174	Bac_T25_R1.fastq.gz	SRR10614141.sralite	21560301	2020-06-22 12:10:28	125bf6e99c8c4b3eb59ea1b4c142e8a7	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-3/SRR10614141/SRR10614141.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614141.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614141.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614141/SRR10614141.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6189 N 11.481 E	138m	27.01	10.5m	Talba	Talba_rep9	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/041/SRR10614141/SRR10614141_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/041/SRR10614141/SRR10614141_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/041/SRR10614141/SRR10614141_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/041/SRR10614141/SRR10614141_2.fastq.gz
SRR10614142	SRP235361	Theobroma cacao leaf metagenome	SRX7293264	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree24	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree24	1297858	leaf metagenome	Bac_T24	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786628	-	SAMN13519328	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	108172	43884812	108172	64880983	Bac_T24_R1.fastq.gz	SRR10614142.sralite	16489973	2020-06-24 01:50:53	74902360f673bd095afb972f0884fcbe	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614142/SRR10614142.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614142.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614142.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614142/SRR10614142.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6077 N 11.4511 E	146m	27.03	8.5m	Talba	Talba_rep8	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/042/SRR10614142/SRR10614142_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/042/SRR10614142/SRR10614142_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/042/SRR10614142/SRR10614142_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/042/SRR10614142/SRR10614142_2.fastq.gz
SRR10614143	SRP235361	Theobroma cacao leaf metagenome	SRX7293263	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree23	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree23	1297858	leaf metagenome	Bac_T23	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786627	-	SAMN13519327	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	91331	36263879	91331	54782542	Bac_T23_R1.fastq.gz	SRR10614143.sralite	13933644	2020-06-24 01:50:56	7940be26f297bfb857c0f2a349802575	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614143/SRR10614143.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614143.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614143.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614143/SRR10614143.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6077 N 11.4511 E	146m	27.03	8.5m	Talba	Talba_rep7	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/043/SRR10614143/SRR10614143_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/043/SRR10614143/SRR10614143_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/043/SRR10614143/SRR10614143_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/043/SRR10614143/SRR10614143_2.fastq.gz
